ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Попова Ольга,608,2,Санкт-Петербург
Сидоров Анна,608,2,Санкт-Петербург
Смирнов Анна,608,3,Санкт-Петербург
Смирнов Иван,608,Люкс,Санкт-Петербург
Соколов Наталья,608,1,Санкт-Петербург
Соколов Сергей,608,Люкс,Санкт-Петербург
Новикова Пётр,608,Люкс,Севастополь
Попова Иван,608,Люкс,Севастополь
Попова Наталья,608,Люкс,Севастополь
Сидоров Екатерина,608,Люкс,Севастополь
Сидоров Ольга,608,3,Севастополь
Смирнов Иван,608,2,Севастополь
Лебедева Алексей,609,2,Владивосток
Лебедева Пётр,609,1,Владивосток
Сидоров Екатерина,609,2,Владивосток
Сидоров Сергей,609,2,Владивосток
Иванов Сергей,609,1,Калининград
Кузнецова Иван,609,Люкс,Калининград
Кузнецова Ольга,609,Люкс,Калининград
Лебедева Сергей,609,2,Калининград
Новикова Мария,609,3,Калининград
Новикова Сергей,609,3,Калининград
Сидоров Ольга,609,3,Калининград
Смирнов Дмитрий,609,Люкс,Калининград
Смирнов Наталья,609,1,Калининград
Иванов Наталья,609,3,Мурманск
Козлов Дмитрий,609,3,Мурманск
Козлов Сергей,609,Люкс,Мурманск
Кузнецова Иван,609,1,Мурманск
Попова Дмитрий,609,1,Мурманск
Попова Мария,609,1,Мурманск
Козлов Наталья,609,2,Одесса
Кузнецова Ольга,609,1,Одесса
Петрова Мария,609,1,Одесса
Петрова Пётр,609,1,Одесса
Смирнов Пётр,609,Люкс,Одесса
Иванов Екатерина,609,2,Санкт-Петербург
Кузнецова Анна,609,Люкс,Санкт-Петербург
Кузнецова Екатерина,609,3,Санкт-Петербург
Лебедева Сергей,609,2,Санкт-Петербург
Новикова Наталья,609,2,Санкт-Петербург
Петрова Иван,609,1,Санкт-Петербург
Попова Екатерина,609,3,Санкт-Петербург
Сидоров Анна,609,1,Санкт-Петербург
Смирнов Алексей,609,2,Санкт-Петербург
Соколов Анна,609,1,Санкт-Петербург
Козлов Наталья,609,Люкс,Севастополь
Смирнов Мария,609,1,Севастополь
Кузнецова Дмитрий,610,Люкс,Владивосток
Кузнецова Екатерина,610,Люкс,Владивосток
Лебедева Алексей,610,Люкс,Владивосток
Новикова Наталья,610,1,Владивосток
Сидоров Сергей,610,3,Владивосток
Соколов Сергей,610,1,Владивосток
Козлов Иван,610,2,Калининград
Кузнецова Екатерина,610,1,Калининград
Попова Ольга,610,1,Калининград
Смирнов Мария,610,1,Калининград
Кузнецова Иван,610,Люкс,Мурманск
Кузнецова Наталья,610,1,Мурманск
Соколов Мария,610,Люкс,Мурманск
Иванов Иван,610,1,Одесса
Козлов Екатерина,610,2,Одесса
Лебедева Алексей,610,3,Одесса
Лебедева Анна,610,1,Одесса
Новикова Анна,610,3,Одесса
Сидоров Ольга,610,Люкс,Одесса
Сидоров Сергей,610,2,Одесса
Иванов Наталья,610,2,Санкт-Петербург
Сидоров Мария,610,1,Санкт-Петербург
Сидоров Наталья,610,2,Санкт-Петербург
Смирнов Иван,610,3,Санкт-Петербург
Смирнов Пётр,610,Люкс,Санкт-Петербург
Соколов Алексей,610,3,Санкт-Петербург
Кузнецова Мария,610,1,Севастополь
Лебедева Наталья,610,2,Севастополь
Новикова Анна,610,3,Севастополь
Новикова Наталья,610,2,Севастополь
Смирнов Екатерина,610,3,Севастополь
Иванов Сергей,611,Люкс,Владивосток
Кузнецова Мария,611,2,Владивосток
Лебедева Иван,611,Люкс,Владивосток
Петрова Ольга,611,1,Владивосток
Сидоров Мария,611,Люкс,Владивосток
Сидоров Наталья,611,Люкс,Владивосток
Смирнов Ольга,611,3,Владивосток
Соколов Дмитрий,611,Люкс,Владивосток
Соколов Мария,611,Люкс,Калининград
Соколов Сергей,611,1,Калининград
Иванов Мария,611,Люкс,Мурманск
Кузнецова Мария,611,Люкс,Мурманск
Лебедева Мария,611,1,Мурманск
Новикова Екатерина,611,Люкс,Мурманск
