ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Лебедева Алексей,650,3,Одесса
Лебедева Екатерина,650,2,Одесса
Лебедева Наталья,650,3,Одесса
Новикова Алексей,650,1,Одесса
Соколов Пётр,650,3,Одесса
Лебедева Мария,650,Люкс,Санкт-Петербург
Петрова Сергей,650,1,Санкт-Петербург
Кузнецова Пётр,650,1,Севастополь
Козлов Ольга,651,3,Владивосток
Лебедева Ольга,651,1,Владивосток
Петрова Анна,651,1,Владивосток
Петрова Дмитрий,651,1,Владивосток
Смирнов Алексей,651,2,Владивосток
Смирнов Наталья,651,2,Владивосток
Козлов Мария,651,3,Калининград
Сидоров Дмитрий,651,3,Калининград
Соколов Мария,651,3,Калининград
Соколов Ольга,651,1,Мурманск
Иванов Алексей,651,3,Одесса
Новикова Иван,651,Люкс,Одесса
Новикова Ольга,651,3,Одесса
Попова Пётр,651,1,Одесса
Попова Сергей,651,1,Одесса
Сидоров Иван,651,3,Одесса
Козлов Ольга,651,1,Санкт-Петербург
Иванов Наталья,651,1,Севастополь
Попова Анна,651,1,Севастополь
Кузнецова Екатерина,652,2,Владивосток
Лебедева Алексей,652,3,Владивосток
Петрова Алексей,652,3,Владивосток
Попова Наталья,652,3,Владивосток
Смирнов Анна,652,1,Владивосток
Смирнов Мария,652,3,Владивосток
Соколов Пётр,652,1,Владивосток
Иванов Екатерина,652,1,Калининград
Козлов Екатерина,652,2,Калининград
Кузнецова Наталья,652,Люкс,Калининград
Лебедева Наталья,652,1,Калининград
Лебедева Ольга,652,1,Калининград
Новикова Наталья,652,1,Калининград
Петрова Анна,652,1,Калининград
Смирнов Алексей,652,2,Калининград
Смирнов Дмитрий,652,Люкс,Калининград
Кузнецова Пётр,652,1,Мурманск
Смирнов Дмитрий,652,Люкс,Мурманск
Смирнов Екатерина,652,2,Мурманск
Иванов Сергей,652,2,Одесса
Лебедева Екатерина,652,Люкс,Одесса
Лебедева Ольга,652,3,Одесса
Петрова Алексей,652,1,Одесса
Попова Екатерина,652,3,Одесса
Сидоров Наталья,652,3,Одесса
Козлов Наталья,652,3,Санкт-Петербург
Козлов Сергей,652,1,Санкт-Петербург
Петрова Пётр,652,2,Санкт-Петербург
Сидоров Иван,652,2,Санкт-Петербург
Соколов Мария,652,3,Санкт-Петербург
Иванов Анна,653,1,Владивосток
Кузнецова Анна,653,Люкс,Владивосток
Петрова Екатерина,653,Люкс,Владивосток
Петрова Пётр,653,Люкс,Владивосток
Смирнов Ольга,653,2,Владивосток
Соколов Ольга,653,Люкс,Владивосток
Кузнецова Иван,653,Люкс,Калининград
Новикова Сергей,653,2,Калининград
Петрова Дмитрий,653,1,Калининград
Соколов Иван,653,2,Калининград
Козлов Мария,653,Люкс,Мурманск
Кузнецова Мария,653,Люкс,Мурманск
Козлов Мария,653,2,Одесса
Лебедева Екатерина,653,3,Одесса
Попова Ольга,653,Люкс,Одесса
Кузнецова Иван,653,1,Санкт-Петербург
Новикова Пётр,653,3,Санкт-Петербург
Петрова Наталья,653,3,Санкт-Петербург
Смирнов Мария,653,Люкс,Санкт-Петербург
Иванов Анна,653,3,Севастополь
Козлов Иван,653,1,Севастополь
Новикова Екатерина,653,1,Севастополь
Новикова Сергей,653,1,Севастополь
Петрова Иван,653,1,Севастополь
Сидоров Екатерина,653,1,Севастополь
Сидоров Мария,653,2,Севастополь
Иванов Мария,654,Люкс,Владивосток
Лебедева Дмитрий,654,2,Владивосток
Лебедева Мария,654,Люкс,Владивосток
Попова Екатерина,654,3,Владивосток
Соколов Ольга,654,2,Владивосток
Иванов Пётр,654,3,Калининград
Сидоров Екатерина,654,1,Калининград
Соколов Мария,654,1,Калининград
Новикова Екатерина,654,2,Мурманск
