ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Иванов Екатерина,522,1,Владивосток
Кузнецова Сергей,522,1,Владивосток
Козлов Пётр,522,3,Калининград
Кузнецова Мария,522,2,Калининград
Смирнов Сергей,522,Люкс,Калининград
Лебедева Алексей,522,1,Мурманск
Новикова Дмитрий,522,3,Одесса
Петрова Алексей,522,3,Одесса
Смирнов Анна,522,1,Одесса
Новикова Иван,522,1,Санкт-Петербург
Кузнецова Алексей,522,1,Севастополь
Сидоров Екатерина,522,2,Севастополь
Лебедева Анна,523,2,Владивосток
Лебедева Пётр,523,2,Владивосток
Новикова Дмитрий,523,1,Владивосток
Соколов Екатерина,523,3,Владивосток
Новикова Наталья,523,2,Калининград
Сидоров Алексей,523,3,Калининград
Иванов Ольга,523,2,Мурманск
Козлов Екатерина,523,3,Мурманск
Кузнецова Алексей,523,3,Мурманск
Соколов Анна,523,2,Мурманск
Соколов Екатерина,523,Люкс,Мурманск
Кузнецова Ольга,523,Люкс,Одесса
Лебедева Мария,523,Люкс,Одесса
Петрова Наталья,523,Люкс,Одесса
Попова Пётр,523,Люкс,Одесса
Смирнов Ольга,523,2,Одесса
Соколов Мария,523,2,Санкт-Петербург
Кузнецова Алексей,523,3,Севастополь
Смирнов Анна,523,Люкс,Севастополь
Лебедева Пётр,524,3,Калининград
Попова Анна,524,1,Калининград
Новикова Пётр,524,2,Мурманск
Козлов Иван,524,Люкс,Одесса
Кузнецова Екатерина,524,3,Одесса
Лебедева Алексей,524,Люкс,Одесса
Новикова Мария,524,3,Одесса
Попова Алексей,524,Люкс,Одесса
Кузнецова Алексей,524,3,Санкт-Петербург
Петрова Екатерина,524,1,Севастополь
Петрова Ольга,524,1,Севастополь
Попова Анна,524,1,Севастополь
Попова Мария,524,3,Севастополь
Иванов Ольга,525,2,Владивосток
Козлов Мария,525,2,Владивосток
Лебедева Алексей,525,3,Владивосток
Лебедева Сергей,525,Люкс,Владивосток
Новикова Алексей,525,1,Владивосток
Новикова Ольга,525,3,Владивосток
Козлов Анна,525,1,Калининград
Кузнецова Анна,525,3,Калининград
Новикова Сергей,525,1,Калининград
Попова Ольга,525,3,Калининград
Иванов Анна,525,1,Мурманск
Попова Иван,525,1,Санкт-Петербург
Сидоров Ольга,525,Люкс,Санкт-Петербург
Петрова Алексей,526,1,Владивосток
Соколов Екатерина,526,1,Владивосток
Козлов Наталья,526,Люкс,Калининград
Попова Алексей,526,Люкс,Калининград
Новикова Пётр,526,2,Мурманск
Сидоров Екатерина,526,3,Мурманск
Иванов Алексей,526,Люкс,Санкт-Петербург
Попова Иван,526,1,Санкт-Петербург
Кузнецова Пётр,526,Люкс,Севастополь
Лебедева Пётр,526,1,Севастополь
Иванов Ольга,527,3,Владивосток
Сидоров Иван,527,Люкс,Владивосток
Смирнов Анна,527,Люкс,Владивосток
Соколов Анна,527,1,Владивосток
Иванов Анна,527,1,Калининград
Петрова Алексей,527,1,Калининград
Петрова Дмитрий,527,2,Калининград
Кузнецова Сергей,527,3,Мурманск
Петрова Екатерина,527,3,Одесса
Иванов Ольга,527,3,Санкт-Петербург
Козлов Екатерина,527,1,Санкт-Петербург
Кузнецова Наталья,527,2,Санкт-Петербург
Соколов Иван,527,Люкс,Санкт-Петербург
Соколов Наталья,527,3,Санкт-Петербург
Козлов Анна,527,3,Севастополь
Соколов Сергей,527,3,Севастополь
Козлов Мария,528,1,Калининград
Смирнов Алексей,528,2,Калининград
Кузнецова Анна,528,2,Мурманск
Кузнецова Екатерина,528,1,Мурманск
Кузнецова Наталья,528,2,Санкт-Петербург
Лебедева Екатерина,528,1,Санкт-Петербург
Иванов Екатерина,528,3,Севастополь
