ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Смирнов Сергей,553,Люкс,Калининград
Иванов Дмитрий,553,1,Мурманск
Иванов Наталья,553,1,Мурманск
Кузнецова Мария,553,2,Мурманск
Лебедева Екатерина,553,Люкс,Мурманск
Лебедева Мария,553,2,Мурманск
Новикова Дмитрий,553,2,Мурманск
Петрова Наталья,553,1,Мурманск
Сидоров Сергей,553,1,Мурманск
Соколов Ольга,553,1,Мурманск
Козлов Анна,553,3,Одесса
Кузнецова Анна,553,1,Одесса
Лебедева Алексей,553,Люкс,Одесса
Лебедева Наталья,553,3,Одесса
Новикова Анна,553,2,Одесса
Новикова Иван,553,Люкс,Одесса
Петрова Мария,553,2,Одесса
Смирнов Пётр,553,1,Одесса
Иванов Алексей,553,Люкс,Санкт-Петербург
Иванов Дмитрий,553,3,Санкт-Петербург
Иванов Екатерина,553,Люкс,Санкт-Петербург
Козлов Пётр,553,Люкс,Санкт-Петербург
Попова Наталья,553,Люкс,Санкт-Петербург
Соколов Наталья,553,Люкс,Санкт-Петербург
Соколов Пётр,553,3,Санкт-Петербург
Иванов Ольга,553,Люкс,Севастополь
Кузнецова Мария,553,2,Севастополь
Кузнецова Сергей,553,Люкс,Севастополь
Новикова Алексей,553,Люкс,Севастополь
Новикова Мария,553,1,Севастополь
Попова Анна,553,3,Севастополь
Сидоров Наталья,553,3,Севастополь
Сидоров Ольга,553,2,Севастополь
Сидоров Пётр,553,2,Севастополь
Смирнов Дмитрий,553,2,Севастополь
Соколов Анна,553,Люкс,Севастополь
Козлов Анна,554,1,Владивосток
Кузнецова Анна,554,Люкс,Владивосток
Кузнецова Сергей,554,3,Владивосток
Лебедева Мария,554,Люкс,Владивосток
Новикова Иван,554,1,Владивосток
Петрова Дмитрий,554,2,Владивосток
Петрова Иван,554,2,Владивосток
Петрова Сергей,554,1,Владивосток
Сидоров Наталья,554,1,Владивосток
Соколов Алексей,554,3,Владивосток
Соколов Сергей,554,1,Владивосток
Кузнецова Мария,554,Люкс,Калининград
Петрова Пётр,554,3,Калининград
Сидоров Иван,554,3,Калининград
Сидоров Мария,554,2,Калининград
Соколов Наталья,554,2,Калининград
Иванов Дмитрий,554,3,Мурманск
Лебедева Пётр,554,Люкс,Мурманск
Новикова Екатерина,554,3,Мурманск
Петрова Анна,554,Люкс,Мурманск
Попова Наталья,554,1,Мурманск
Соколов Анна,554,1,Мурманск
Иванов Иван,554,2,Одесса
Лебедева Иван,554,3,Одесса
Лебедева Сергей,554,2,Одесса
Новикова Екатерина,554,3,Одесса
Соколов Пётр,554,1,Одесса
Козлов Мария,554,2,Санкт-Петербург
Новикова Анна,554,3,Санкт-Петербург
Попова Алексей,554,1,Санкт-Петербург
Сидоров Дмитрий,554,1,Санкт-Петербург
Сидоров Мария,554,2,Санкт-Петербург
Сидоров Пётр,554,3,Санкт-Петербург
Соколов Дмитрий,554,1,Санкт-Петербург
Иванов Анна,554,Люкс,Севастополь
Иванов Иван,554,3,Севастополь
Иванов Ольга,554,3,Севастополь
Козлов Мария,554,3,Севастополь
Козлов Наталья,554,2,Севастополь
Кузнецова Дмитрий,554,2,Севастополь
Лебедева Дмитрий,554,3,Севастополь
Новикова Алексей,554,2,Севастополь
Новикова Екатерина,554,3,Севастополь
Попова Наталья,554,2,Севастополь
Иванов Анна,555,3,Владивосток
Иванов Пётр,555,Люкс,Владивосток
Козлов Дмитрий,555,3,Владивосток
Козлов Иван,555,Люкс,Владивосток
Козлов Сергей,555,Люкс,Владивосток
Новикова Анна,555,1,Владивосток
Новикова Иван,555,1,Владивосток
Петрова Наталья,555,Люкс,Владивосток
Сидоров Ольга,555,3,Владивосток
Смирнов Анна,555,2,Владивосток
Соколов Сергей,555,2,Владивосток
Козлов Мария,555,3,Калининград
Кузнецова Дмитрий,555,Люкс,Калининград
Лебедева Дмитрий,555,1,Калининград
Новикова Анна,555,3,Калининград
Сидоров Екатерина,555,1,Калининград
